date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:51:47	795/795	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Jul%202025%2012:51:48%20GMT	https://lawngreen-sardine-856183.hostingersite.com/BatalTransaksi2	/storage/emulated/0/HTTrack/Websites/OBB%20NEW/lawngreen-sardine-856183.hostingersite.com/BatalTransaksi2	(from https://lawngreen-sardine-856183.hostingersite.com/BatalTransaksi/)
20:51:49	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-771bbb80d14858ba;gz%22	https://lawngreen-sardine-856183.hostingersite.com/Login/Popover%20requires%20tooltip.js	/storage/emulated/0/HTTrack/Websites/OBB%20NEW/lawngreen-sardine-856183.hostingersite.com/Login/Popover%20requires%20tooltip.js	(from https://lawngreen-sardine-856183.hostingersite.com/js/pib.js)
20:51:50	15583/15583	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jul%202025%2012:51:50%20GMT	https://lawngreen-sardine-856183.hostingersite.com/BatalTransaksi2/	/storage/emulated/0/HTTrack/Websites/OBB%20NEW/lawngreen-sardine-856183.hostingersite.com/BatalTransaksi2/index.html	(from https://lawngreen-sardine-856183.hostingersite.com/BatalTransaksi/)
20:51:50	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jul%202025%2012:51:51%20GMT	https://lawngreen-sardine-856183.hostingersite.com/Login/[0-9]	/storage/emulated/0/HTTrack/Websites/OBB%20NEW/lawngreen-sardine-856183.hostingersite.com/Login/[0-9]	(from https://lawngreen-sardine-856183.hostingersite.com/js/pib.js)
20:51:51	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074bd6-771bbb80d14858ba;;;%22	https://lawngreen-sardine-856183.hostingersite.com/Login/images/icon-datepicker.png	/storage/emulated/0/HTTrack/Websites/OBB%20NEW/lawngreen-sardine-856183.hostingersite.com/Login/images/icon-datepicker.png	(from https://lawngreen-sardine-856183.hostingersite.com/js/pib.js)
20:51:52	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074bd6-771bbb80d14858ba;;;%22	https://lawngreen-sardine-856183.hostingersite.com/resources/images/icon-datepicker.png	/storage/emulated/0/HTTrack/Websites/OBB%20NEW/lawngreen-sardine-856183.hostingersite.com/resources/images/icon-datepicker.png	(from https://lawngreen-sardine-856183.hostingersite.com/js/app.js)
20:51:53	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jul%202025%2012:51:54%20GMT	https://lawngreen-sardine-856183.hostingersite.com/Login/delete_confirmation.html	/storage/emulated/0/HTTrack/Websites/OBB%20NEW/lawngreen-sardine-856183.hostingersite.com/Login/delete_confirmation.html	(from https://lawngreen-sardine-856183.hostingersite.com/js/app.js)
20:51:55	17360/17360	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jul%202025%2012:51:55%20GMT	https://lawngreen-sardine-856183.hostingersite.com/Login/index.html	/storage/emulated/0/HTTrack/Websites/OBB%20NEW/lawngreen-sardine-856183.hostingersite.com/Login/index-2.html	(from https://lawngreen-sardine-856183.hostingersite.com/js/app.js)
20:51:55	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jul%202025%2012:51:56%20GMT	https://lawngreen-sardine-856183.hostingersite.com/Login/currency-details-select.html	/storage/emulated/0/HTTrack/Websites/OBB%20NEW/lawngreen-sardine-856183.hostingersite.com/Login/currency-details-select.html	(from https://lawngreen-sardine-856183.hostingersite.com/js/app.js)
20:51:56	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jul%202025%2012:51:57%20GMT	https://lawngreen-sardine-856183.hostingersite.com/Login/unit-trust-details-select.html	/storage/emulated/0/HTTrack/Websites/OBB%20NEW/lawngreen-sardine-856183.hostingersite.com/Login/unit-trust-details-select.html	(from https://lawngreen-sardine-856183.hostingersite.com/js/app.js)
20:51:57	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-771bbb80d14858ba;gz%22	https://lawngreen-sardine-856183.hostingersite.com/fonts/glyphicons-halflings-regular.eot	/storage/emulated/0/HTTrack/Websites/OBB%20NEW/lawngreen-sardine-856183.hostingersite.com/fonts/glyphicons-halflings-regular.eot	(from https://lawngreen-sardine-856183.hostingersite.com/css/pib.css)
